p1,p2,p3,n_pois,business_ids
50,90,87,2,z9eQ6TdxTXWqNghKfbQp1A|Sbwkmfb-BsU7-zev5E6uug
19,40,104,2,cX1VH_vpqGoLrio4sV9xcA|WP9GAuhvmUhm8MAxMqhgrQ
77,84,84,2,DW_Uxw1EegUKvOBk7C0RRw|zcio2NjmGKZFOXfTtQA4ZA
22,125,19,2,dbfm8H0KQRrxT_QSXrQZ-A|6o_nPu2NOnVkdHXvGy1tQQ
13,42,97,2,EZZHTdgErZ-NgM-Ig9VG3g|4RXGPcWPkeWKJ6RxhQfxbA
85,118,29,2,sTO4Q8KMEB0idJetndFx2g|YvVWX72nzSfKMLUCqvAEOg
98,17,68,2,AU8NsS7SXi2MYNwRes7aJg|TwgRy3xS6NYUMRGqwx8ZQw
107,96,33,2,fsQvN1s1EchwblEPls6O5Q|oLaC9Drv8hT7BMNDtCmnNQ
97,70,56,2,XfDgchxycc8-Bt4fSOHryA|-NBNpfXO_WlUJFprqDtcSg
15,122,80,2,ErpOHBaOcmZjnBw0EutQJg|nk9CYmNy0mxuu3dosjyV3Q
46,71,61,2,49wcB-ofwY20ggk7Kd4rfw|UGZZVg5iOT-Q9PfoST38oQ
32,40,107,2,9kFMEa74Y79PKFGVO7dIPQ|ZNWox30LIv7hV5k5YP8tCQ
52,20,83,2,vmUQTXv6ZjzacBwIj7piDw|Bgbl17YG6MxoJ5nekaow_Q
72,104,115,2,qwPpnCgmvrm1WsrmyyhuvQ|VeTziaQYQLg0o67Oe-B7ug
25,60,112,2,KK9qPZYo5CSNKyugzpMNfg|YYptLsyFiaBumtrXVtdi3g
29,96,69,2,BRlJcme-mrWooPJ5UvtbLw|vrVRr2SSium8W2eh2cfpog
48,71,75,2,X9S2ofsW-VnVvF4vEcjkBQ|lY1YH6z-0waV6UUJ1vPMFg
22,18,33,2,ZRS0jT6vkyiNuhMbpjUahQ|qU04_z622p49wEIFB-9U5w
32,110,73,2,x8ZyCVjQYWSPhUnYGxl_5Q|vP0Un0I4ttXgjEnYbmwUIw
0,72,51,2,mLrt_o9RilIWH4lFDSFENg|ZslqrrUvqh7gzSPSShgmDA
25,86,11,2,nbu7Z3u-0FRQsG9s05xw2w|-VbgAouMu1xb2VVU-kPdcA
14,94,75,2,huprS9xnRgAMsjgvIXYV9w|MXjS8kiPY2ZQtLDlC-Bu-A
69,31,88,2,nJgxuU0lQR8--dPd_tXNvA|PiQVIJI92Z9O37jg9YMyPw
92,61,53,2,A3cJnJGUgvWlt_k8YHxKQQ|7VEWhpizNhESOIApBAhnlw
32,94,51,2,X6ExflwppH41zPcnSRv0uA|IZIjOSlY1QqzGUfgrnB32w
103,79,44,2,OCMrwo6MPIQBeUKwfn0iDg|My5HthuHIGv4iLm8qrjGMQ
1,83,83,2,pCn8Bz3IdFyUOyDQky7t5Q|G7ey4UkCIKojEcNRxHvjjQ
77,26,59,2,3pC5VVMRvlGDGEUXgoUhAQ|Ch2r754Z3QOVXO-LPM70Jw
71,114,4,2,Ek6iqYGdYtyltAxVnhtJKQ|jgHrwlWf6IzmtHcsuQOq9w
103,89,72,2,uabInlBOeqh6JRavrByzHg|LsNWj4m0GYealI3-GrgRKA
32,114,25,2,iDtIMWJVIGYspg5JvJKaOw|hqPnTWhhxLoDWt7mUQArUQ
28,83,125,2,OWOTBvbukTtRywo_WowaCA|YvITe_p0PzRpT5dqSXqakQ
120,60,86,2,XKhACCLtkT29uWmEBx-DHQ|pwGKTqotn78MxL45naeS7Q
116,90,59,2,sYNhzIDwj6OqtPtB7vjyDQ|hUpUqRYDht9EruwS900Nng
31,72,69,2,1DFvkUjtsqNRNlORaUYlFQ|GXSLrw48fYWpLJ__fxJgZA
91,45,124,2,NJQA_sWqsh3G-SedavVPow|0zQtELENNywry4zSxQBWlg
22,88,80,2,Xbx0B7y0MAKgR4tqQvWazw|cOSAFwj3NiEYFQpgheCygg
53,19,110,2,SyJlIISj0KMdXJMuUbKk1A|gziMakTc9EnZszDdTn9f8Q
60,55,28,2,niCo6T53fIBwFDWbQ5PFdQ|iB3HjB9Bj80_WYO0SHsqtg
88,22,27,2,s6duVnqs03AmLMZ1NSW7nw|0OVkfxmZg637nt-A5URM2Q
63,80,118,2,Bvh5Cd47VvfSLOFS2GC6xA|LS74mgVUwbflkq0a_PkMyQ
124,7,104,2,M6qDX8HZS7gOJ_pBOAih1g|BDiY_LD44UO3vplJ6L9fhw
59,73,4,2,GDhTotixWJkw22CnP6L4mA|zDC1Tee3BUmq_BfTuq7_Ww
99,40,75,2,fYSaoJMOj7-r4XWEuYjRxw|92dYGs4_P_9j6cKle7E2Yw
39,6,113,2,JeINDeHf6-FJja4JYUqD_Q|GXXbsAsNLGuLYTQKHb0XMw
121,7,124,2,voI5HNsL96_s5vlCpa-Q-A|f7S5zgjxnen2ADQrz6Inqg
46,60,61,2,nz5RN5C4ezvsKDyVu2pSLA|HMyjNHAidhlPoOP5Yi-ZDw
65,11,72,2,XBwxCXPE8MX1aMs-zT1-Fg|CzXWmMKaU9gYJm3sJIlo2A
46,16,66,2,yMK9YZRj3vdoQm53RgITTQ|2vIw_EuAcham4RFKh5ctIw
116,80,4,2,Kq2b7UTDJnk_luBRwa5LiA|hPvs17eR3SIYrk9EmKMhLQ
30,7,37,2,tmroquufdrXXwFx1qiXNuA|G8qD8M6rHAMGL4Tt1SiPFA
97,114,37,2,uKKRHbXXAIuGxOxs9miwOg|sTHLyUnp1NtLm0-gJ05v2A
109,125,19,2,7Uy5TkrhSW7KN_8RdIvOaA|CqwPurpyPzwGs9chhrUc3Q
99,77,37,2,UaDnEIiRNCyLvrQWE4g0sg|8shFr1Aa9FA-XddxzAhV1Q
74,100,95,2,lTBPksND75qaWNqmlseICQ|f3OgQPvMMNaOtCpzrdsiHQ
16,94,104,2,bNSBYd-wASjWZ3hZWb0sGQ|fpoy10eejKRpe9DhkUB9wg
127,57,111,2,cnCYR9YQ0OTFi7GgsibBIg|K84AScOvOQfPAebCP2iotg
110,19,4,2,9wEKBRAWdWgcHOSttT2VdA|GpmE5A92apHzgwNFpknjYw
88,49,59,2,o3RzkJ6yRhE6_YN5786feA|9bQrjQWCWN8b9pdVbZjrag
1,48,23,2,jPYB-r-XuHLtn5GOFkHOxA|M4oZTPqahz06_HOoXfxCsA
123,90,41,2,xfUYdFuFxLdFxQkQLhi00Q|B9f1ATnpL0yCbeeMKA3_KA
49,104,23,2,EUgqUqD5K4sp0zOMWYPmqw|iT1SHRDcql3SGws9XQRscQ
94,112,4,2,W3XUQEn7v84t_6uz829ATw|aFWCSA7GGlpoqOkuxGfB4A
11,72,16,2,tDxZHakdC1C67XVC2QUVKQ|HguStJ41qLhlnvuxeBE0rg
55,46,91,2,r9RdpSEb2-0SGD_UcvnDkA|iT-kBZG0iQPnyiFSTiBeBg
104,32,59,2,xrP_QeULXqtx_0TJep4Uug|LNP5XRSDYFUZsPFs4grogg
0,65,51,2,4C7mMIiQwBl-tnyWstKXKA|IcLm9Z1zphLnzUvrFK6aiA
84,88,97,2,U30ggGzFpXvc2NZYwOW3qg|IZl9xDTwW462FKkwEg7EDQ
95,77,51,2,-JStjL-8mRZq4ov4uI1FaQ|3uT02nOzJVN8FWt2dwtikw
97,20,89,2,Xjal8g4PsYinAfeQ8RWf4Q|u0aAfNcZYcRaCpYeziqq8Q
110,69,80,2,KidSvYABnawyuS_3lIYQzQ|6HG26o3ppHS39xPm0jYwBA
19,67,59,2,E9-k8aOCS2sSh9RYxvWU_A|1qw5dIsQPNGLOwnuP7Wj1g
30,113,4,2,0HgAYe8KZ_8nHyELHFwrpA|FFTFOIS4YnT0zODQ7icgEA
3,68,97,2,afmMy0m-mH9uNUxaZZAKpQ|FjtPoVSq3ek3G40C8npFNQ
126,9,91,2,tFh0DrDMTom4B3pHpDpRNQ|LPPRHV1X9YmTdj7X5fcAag
126,38,4,2,FppJo5aymUsfOg68uTOipw|IF8dc3xSgF_mLDq-bnhOlQ
79,80,53,2,K3z-n829Fk0hxycukEKWqQ|UxU3C6TbbWdhxAYLN00r9A
63,54,33,2,Y11zfR5wrMUg2DY8FVcueg|9rT49TCcpjZyUVSo36-U_w
74,101,46,2,IMVCi-j2InXt_dJn5mnxEg|O7l6SYxKM5Skl7i-JsRJ1g
101,102,87,2,QvCc_mlkTSwKHviDolXz6A|qzbM4egnlq5vLabJQjWgxQ
123,38,4,2,ePKDK1DEP0W6chj1uzxf5w|vUmbX-WJVknl20_L5sSYMA
30,78,104,2,-9lL4yFBX_7XVqUr8cwytg|V66EXhrxKanesMhoOqsORw
32,110,19,2,cAZzKens_VhKXw002XfJgw|TsoCCouCudxL2mwn86SFiQ
19,77,75,2,dT19ZJyw9o5VUr6MhoA07Q|m1fxjwh0aMbeL_A7XiOcAg
47,48,113,2,7rStfblbjKIH1q9eDghF9A|KjbIz92xVjmRvivnOjIz-g
15,57,43,2,hSeqzTh-gMcl7mAn78fBJw|rur-gWxPITnyKn9F2lsOvQ
88,53,27,2,BGJJWx0lHgzTLMbuJqyMkg|ZPMARHOzKOnY768_uTIh6g
55,110,73,2,KMOoGqBHVi7Cqazd0AHsFA|PULvFTf5yIv9XkQgCKu6LQ
118,97,51,2,b06591q3nrY6b3OWFQmfnQ|cyl0ML6y0jj8Jo_sh3M6Cg
38,82,92,2,ybQFmzhEieLK512AfSYBkQ|-G-p49zYwol8Sw9GP931VQ
18,122,125,2,pYs54pWZ_ajw_c92ptzB3Q|EmzPQvyNQH-lR81tcFrKSw
32,60,97,2,XOKDEZyIepdO3ViUnQ25Qw|Of3xjnH-jwwfZule44ihOg
108,103,11,2,zgiGbGRLyj5QpoqsmDZzIg|_g_rqCsAv51__JEnbTmTUA
36,104,108,2,r7iK-eZzarezCOIChpa8hA|9keW-zFxaTmy6qVrEYyzoA
103,54,59,2,6WVkqBc4Vj9DRSlG1QV3cQ|ojoQFfIbYvHPfsrxZlN_Ng
96,121,55,2,udtnLd8JxGcGPPT6qxzNgw|L6OMHJoj40I55BaRdYxTRw
125,84,125,2,ehDMKoJUvrkU_y_2eSSiHg|DwOhLOd9Say7BXn5iBKxZA
69,114,4,2,sJJD7XjnQOffr-iCrbxvdA|amJ_tOWiLKTANenEYB5ghw
100,17,87,2,NkZLVNWKcHl33BlSVLcqsA|VO0wttR6rUs5pL0DHQlMQQ
56,9,4,2,j-hZij62UUq4wuQBMaKMYQ|3lZIHVHrWHTEBPgjUpoZ6Q
99,101,4,2,oyA87-Q_vqnmxVOn_auJQQ|qsm7SkX60JsajT7Yz248FA
125,115,59,2,FqOCC8Y9xryaX7sIBJcrxA|V9pSmHb0c-9SSqx5GJbYPg
82,35,108,2,5oPA_t8TD3JDnBC2QGrgXg|XzbufSUvq4pIbMbvYLaD3w
41,60,95,2,oOpC3Xp-aV_y5yqOSSx1PA|iInBHV5h8zQlnau2Fe5OmA
42,68,73,2,J2vQkVZ6absVuNoEtsaENw|A3qctzoeS-Z__LIGPJCifw
8,123,13,2,pW3SzfDOVxqUjbGm-LZ4dQ|Mm3qwZCCgZAhzXGVxpchqA
46,47,114,2,oOAg2ZprPwH6QFYYIfGGeg|k1_Q2UQKdzEuDPX_BMdD7g
31,72,75,2,6LskRUSldQC-5FFCIpCqvA|evLcrhmy_CGYRL7treQCNQ
39,7,75,2,pDyhy6j_QMhP69wLmmROvg|U3cgoW533NMhBthVOA0tNA
33,97,103,2,BSss16DINplXj8RaQUMQwg|nviXE0Js3ekn0RdM0O5rlA
4,9,57,2,NjgeXPgv0FcdEsy-2ULWUQ|4l-G0r7Cx96aTwSWdk4bfA
106,22,51,2,m51s9JNDyR_VnYy7EWxgcA|YKjfQSecit0cLctB__zfLg
109,76,82,2,ncNeXDDNtO1nhwQ0Gm6pfw|qDRjceFNH7Mxv9M-ZvDitg
59,3,104,2,1I58IN0Ar5Qd3WnE1smgVg|edWI2px4DnybNaS_N4YkaA
69,56,113,2,bGBK1r0I46Oc8eU8fNc0bg|cl9SqaPYQKYSevLAQpCjYw
7,76,115,2,Y00kjaevrrTk9s6mXcLEjA|0Vlu-fEXfCJnX2JKZG1-CQ
1,101,43,2,qKswqEe67vJJSW05W7Rx-A|Z0U0sPwogMRdbhNZzx2wgw
54,108,112,2,8QGXgKl1aH3W15YYVcSixg|LDj99Gz_fSbts5SzZLGvQA
37,44,4,2,6_8q2gXhTNlvLzQCaPPHuQ|p2-uzNffKDPzQXt8_u6Rcg
95,77,94,2,g1F1ZdYC6Rzl3lGjrKxrbA|OIaofZqg0PTnf7srCDlxPg
117,56,5,2,mhkPodUyu4xQe5QBXXlYdA|WTyW0nI_zv0T3kB9jR750w
84,114,115,2,iX-B-N84nktxvhSwTYSfDw|FOcoGDkurFVRbXDnRNXFLg
98,76,68,2,2HDRsM0c-k8KAmKiMaDw6A|dY1ct6CWxMnMxNCpZf4b8A
41,49,47,2,vHAjYdA3c4G3E7HKMl3OgQ|Vy9z5-Wf7-A9X9403eUzaQ
121,29,124,2,gByZqaFj4xe41wnMZl6qPg|Wr-6k-LPcxZIQ53kvp_-sg
117,120,110,2,TKpt60GHbIZEt8aA3AB9Cg|vejODO0L4F5tcnDkBq1_Ig
99,77,7,2,As8AE4Dp5rpXs9X59QbpYw|-DcRlgZdSCM0nQu4w4UI7g
11,56,5,2,Gf1FfrswYSNo6cmSjNRX1g|Bv-v7B3Bva_t-sYpNIhzrQ
75,16,70,2,N-2t07vKgl6v_8NHaWLHgQ|JdhW_xeMsaGmmmO-V9qgRw
34,60,16,2,-c-uzlRdsFYGHGq5er9qbw|12VKtbzIL5tfb3LCOLk43Q
119,121,11,2,szVavZWYQlvWM7KtYFyUgA|6eY1_m72jdjy4jtyRZOYNw
94,91,16,2,Vsb_640TQac9M47IYuCeTg|21D_X38YfHMc4bsbGY_5BA
116,97,47,2,MFqcEIzw3MKgGtcOHwYwXQ|xLvoS5rhPBB6kDfSdkhZxw
20,86,42,2,a8b-p7SjJIyuZWv4JwvdWQ|ipV1FJiAULf9VOh24iT0Pg
106,9,72,2,Lc8uAfs36o2FSlvEmuqwgQ|GmLbLU9Vhc9zyB3oYrUlrA
53,102,126,2,HIVaMGgl5-QNhuEm9_dY_A|Eq1y1tLlpqmp3JpiJy0DTg
88,80,48,2,8J-vUGThbFqCxQhrcqP0CQ|guAhfvFNyye0Ufurb593GQ
108,97,11,2,zCRzvaLjlQb0IKh9HX46fw|vd4bvlICgih_W4ShecshAQ
99,76,34,2,oD3zBLplcYefdMHo54CJkQ|Bo5OP6v12_ID6TFKEKZcdg
30,32,75,2,5E_llTG4jqraq0n95IFajA|KOGYT5fzVLYRkrn3I1t3CA
3,68,91,2,uvWGetG9JMI8uLFaz7F96w|X35GHejibv_P4aZZePqIwA
45,102,33,2,7yBuPIRjDxq0urQzjp1g3w|wcT7TS3pXrKvb5-x2BAddA
73,43,113,2,Q-prSTdggNlxAEFV88BZOw|dz2tAqvghPbGT7PRJ_vf3A
8,42,4,2,KEbtz3tpQfGKhDbY634pYw|5E9nyAMrRUPzHL-kTPXvGw
103,108,104,2,9e2dRIY8oQlNsPAdsYu-rg|WZmD6oDyooZjsTPpOCKYjA
35,96,34,2,HaDe3JDinb1tObDl5nAe-A|Fyc2hrO0LjHNlyswvtI_iw
35,97,57,2,V0hAMCiyvst2Zxri8SmYMg|C2qQzsJgR3bHOB6NT84d2g
110,9,97,2,hQNHqktqdI29w_6MLHigXQ|ebr-cEj1lMY-nRCj_aVeZQ
122,124,76,2,JI-n3NJ4yTJBOybNPQQ9aw|MW9zMuk__22iBJfBR7DYLg
97,65,10,2,uBDXcXlLR9IuRV1N2m0SPQ|BX3LLonrLLLfVX-tNrE7yA
81,85,97,2,unwjimQ2fEcbhdu6QI8vFA|3p2XX3lfKPKtYWCopERzzw
88,86,106,2,vlosej4eJvMc9aMmBGV2jg|41XU79d-wMO8QFFP3LIz5Q
115,17,97,2,615-GZzUg2Xpw-AkzOeXKA|C_woSJ7KOC344R6kBwZssQ
110,31,92,2,k-K-zJiOKewOoJnVk5qSBQ|wpgJ4h0Nw6e8UX45clbjTQ
95,98,88,2,CpV8X8DHk2VqWo11CEde-w|p_jAxXl-PBzfOjuMmig55g
47,73,126,2,YfGVsl-8YUcTmtNI0jQfhQ|kleZVTJGP0gbffmAW-IQYw
88,11,27,2,uG1722G9ajpayHPDDy6stg|SGHKFKHSm6H-fU_zDIQXCg
126,81,57,2,fafjq6cpA1CYSynULyi9XA|7Q07VkvcRKbxKW_NSpCXpw
1,60,25,2,bzO826Hw3DCuQ5xl3OEP7Q|yV6JBC4P1NXXWG9yqb7y3Q
36,26,86,2,PvT44WlqJLkUrCITo6AjRA|7YsrfPONeC5VC-n5N1gb5w
75,87,8,2,dtDM4YlFFS3XXXnwQlaUdw|CqJ57DbNm1_yiR31yqDvDg
82,55,69,2,0346ZLBXCnsGief7r2kmQQ|wuDBh9vlM6x2-D5YMMMcKw
76,88,95,2,I4TFiNX5gTsJBnEGH2Tl8Q|hco-7K-Kjtoc2SaHBuy9Xw
73,66,47,2,joeRm-_7T0XTkMdKo2nbaA|bUmeVelX-ZCPkGPDpr3jzw
74,88,35,2,4TQMOy00KD_54xSFwKgMZw|Cdf1-VQAUrp5hlT-rZzc5w
67,53,59,2,v4coGp-DQISaBh4ejN28Fw|zJl2eXMaWhi04AzIWAOhBQ
85,49,13,2,SvcWlFeXbSNkENnZfWYgEQ|-s4YiQuUM21pScGCrzW2KQ
97,52,4,2,DucrEk1GbKkM18MlKVuSRw|1gORtnWyZrRc0kPG1-EeWw
102,70,10,2,gOrJeoLDOiW7muWuoE-sMg|C81SlkhHZZxhabsctJ8c8A
99,88,89,2,q-m9__XyqMhuX5cValqS2w|jZGqAdBlDnrP-J7--vdPxA
62,88,19,2,TkjhBKKptIu-7xJb-Oxy4Q|DJ-tsckw8NLfkT8P9V7q1A
72,117,17,2,YYR3N7Gt_C-XxJ_qdCinLQ|vlUDK6R08DZAmTzaIsFuPQ
107,9,53,2,H8e-Vk4LlOVu82ToKbWOjA|JYl-CMq30bW2SqK1QIAt9A
116,81,88,2,ThD4dDoprC3YKwa6RHhUdw|NDXsMi3uv0QHVm_hPuSUVA
102,104,104,2,lQTdARrqdKMAcDp1PWpQ9A|zwd4dyQ5ovnjVojWfAuhMw
122,51,92,2,qv6TSnK4iXZAXxG13mjv-w|rkm21Fvhi6czQxdM2wjXng
102,26,91,2,kPEMkq_w0EMIPrk5PChTuA|EzVEc2EBo8OZzVgBThlEPg
15,60,75,2,jXb9PQf1Sss5ukgNVB1a1w|wE0DNA2dGzwLUTy6rxz3IQ
105,9,48,2,9Jd7IpAsLu3Tr3l_G3NEEQ|_mXeqjiGdK8VkPua_5yjuw
50,55,72,2,lXGnyfM87FdhvmN4O6iAlQ|IyJcI31KqXROaDAtJNf0uQ
25,71,61,2,62wErr3KZFne1oFBPWndkQ|sklR_i9tYQZEcfpRjpJtJQ
40,25,17,2,9gdd2Qm0IUR72E-7o_6KhA|Ri0f-DG5rUpW955_n7mv6Q
54,30,98,2,LcX-nNXKheGN9M6Zk_4JoQ|x2e4iMpKY2_GhqTyhayYfQ
110,36,92,2,oyHi_KdrOPZjLSH1EnFJrQ|xGZvHozMwUjNjcdx40VPEA
84,101,91,2,Wt3NAVSLT5KXFR7uQF0HbA|PFUlTzKxFLi8cWGBjfb0ZQ
112,125,112,2,2XbCMWfctIKuZpswT0Yt_g|27wPl0IBJPPHkCNPzXDmnA
45,23,33,2,d1sT6IBrfE1G31guJfKyaA|tnavrkq5ap9hdshy-IRyvQ
39,120,78,2,NiAirGrRjWdim_mF0MVJJQ|eblnR1cQsR_aeUkNu38VkA
96,2,55,2,W9nNBbhU_MyLvc_c8u63KA|8KDcy2pLCnAX-8d6S8UZ_Q
94,57,33,2,tar8yhLG9LodqeCt_kZv-w|wljw9ODQ2fxHtHpUMF6aMg
100,24,41,2,ODLuGgggCq4x8WbneZzeSQ|DJCntfqFto6XCdPxIpzNaw
116,9,59,2,APWRZTClrRmx4FdS6XGCkA|vVytQCLXstv0s1P2Mlq4Wg
118,81,104,2,IDzTI_RCQBP2KqHXA9jbzA|W-b4KqblKb9Y_eEGOyaMeg
82,57,92,2,1ZOyc39cRMNmEFvTOvQ_Uw|OeUayLGG_D_BPzLyGdxp7Q
76,57,104,2,rxqcQ3fMMFsmKFo3EsBnEQ|y53bddkzfz_aWu7enviTQw
89,100,94,2,1_BzX6o0O6w_9yx9NczMrg|ZI8RohniCgda_lLBemR5gA
106,80,91,2,UxqkDSqynAc7MQjSR4nk8A|805mFvpjwLKjLrW1J7PMvQ
15,123,10,2,-8lppXgxF5o0_F0cu-dXRA|MZpjAlcZKpw5JlJAhyO4-w
77,122,30,2,NMk5Qov6d337c51Ldmpn_w|KkA7sTU3YovKzBmgqxrGRg
63,53,106,2,kEh4Wk13q12PEbjiYF9CBQ|JxpoPGji_YnamJccxaynoQ
97,45,126,2,GmJDCmDhtKbjofeO35yBrw|jQwSXri45uSrVCChfab4ZA
21,78,112,2,idVfZKAHYec4C3VevKgkag|422ajFSyytck5b5x63Umdg
79,47,72,2,_AvCyKLI43OswvXlG-yILQ|oWC9N_oufwSJT0cr7ppyBQ
57,6,125,2,OAhBYw8IQ6wlfw1owXWRWw|AWWAiEideKaYmgSblQTsqg
4,108,27,2,hjT6WYu43kfF7Hx0LXlInw|y4exYcOCc5ximnsZu5hx2w
67,54,33,2,QvtX_MTH0EdevCAuy3A5zQ|QhbOkGSS4REylPhiF7BEfg
29,54,11,2,pgm4u3T5ymu5t2jAW1EW0g|VoSSG60d_c9gHAGJCPzzUQ
26,112,119,2,tQ8uGMhqDWcPfXMqukZJRg|jGuLNmMIM_7IfulRVBWZJg
30,100,104,2,emxlAerrxQ2GDs50ZBEehw|5Gdz1b4bffTJAWXENGtQPA
109,45,97,2,67gSZppJ7C5A95ABZA_ecA|3Hz1tjW2YqD5JPJTe2I09A
9,93,24,2,1IegWNVYw_8QHKFhmjPlvw|7EOp-CTUllsBGmDoVFVKGA
5,89,55,2,NBlHWxDLyBXMralSDKIbPA|vVYIBJEZi8vSlj2X6PeCFg
68,42,4,2,D65f1izTlcBlUJmH4iQW8A|VTu5E7mt6HCBMdugQa7a3A
77,120,10,2,1NLS-0NKZ8oJ1o7m6nC-FA|6HvlBeMH1povoskopmp94Q
126,59,10,2,Or3e2M09bnuydIVfHDzuAA|ve5pcmxq_Jywuo1Gms5SfQ
63,97,118,2,ibZDb2w7D116oa5HioNqWA|6zBFUS0yB3Nd1hrBzkb4Iw
55,112,59,2,mvL5FhxCmZ1Im8lFgMu4fQ|3BxSsr7QIWI6NGW08MU5JQ
39,72,37,2,vJBt6FHaL7SbRu4AwkggRg|EF95nC1Jwe9fj2EaBJDZKA
106,81,106,2,trL7UR2euW_K5rvR1pGeMA|j69nPX8-rqBAmX28bU0dDQ
62,6,59,2,_T_uAA8QWu55WWerljCYug|1vPSY4EA-fTRIZYz1Ruzow
94,125,33,2,mUFvftnoY3Vq5sSyDOmQnQ|L57aI64dG8A1HmecvrcrnA
36,48,86,2,ceSjm0nHamTmAd1tWcuDhw|IZbqqe3H2gj1gyoqOOAsvg
97,104,18,2,FDSxp5f5Uiva9c5QGXRckA|NaRqFZ_l3LCHnX9j2TND-Q
40,24,118,2,EtR7fUoAPNcUH-j8aXCGqg|gej4hNRxblKfQcibyt789A
53,96,126,2,1aOjfsDJOZMCKOi0xro3Xw|rooUkvPi6bgWtRa9RtTAeg
45,53,4,2,y0m-YMd07v8khlkEXFexUQ|ZgkmYlfvS0daihm82_N7gA
41,43,75,2,O3XiguiWmlOWR72KerRoDA|u_MenE1HTjK7AdENRe6b0A
106,102,91,2,Y3GE2-jeYrZLj8To--wRdw|tmPmjJmF56KWvYQj-pH8tA
57,64,57,2,X8MJlrpZO-UA9-y3X8V5kg|muD2Qwi8m7Q0-HsQf6B-ug
111,69,23,2,c6DUOuLuX8pKVNgKUlZf9A|S0WyIb_04ZtOI8l1vY5TPw
79,35,4,2,h1qdksqlwGpmp_Id8j5CXQ|bU_OwziXm3H2nXasFSf3JA
69,7,115,2,JZVK_yoV48O_2gDykG_1Ow|gyY3NIjsfGF5SUbr5PdmHA
12,84,46,2,YA4OQvZFowHG4_78xis7sg|3OBPIClQ1ncXoOgcOFd07w
25,19,11,2,ix6I9I2M_y_i0Ggv_MHSfA|EokkTIPRwrOFJYJI8Ds23Q
55,46,75,2,Gap5d_aBk7k_HLLH9ScvqA|6Gon-iz1NnzPPbwQhIG60A
67,81,62,2,oU7Z8kUNvOFeMyOd-7olgA|-EXQaHaB8zNpmcCQlfXVNw
116,108,106,2,6W3Tj0R-l1dGdzz_USoe8g|kSbdLLRjv_GLyGWINUoozQ
45,75,62,2,P9ZZ0P1zuwIgraLb1VFA6Q|9Vi_g_8oC3dpaBG-EMnX1Q
7,84,59,2,J5RuJwt0lQL-orTy3SFZFA|Un6UO11mgLC6oRgozaJAKw
39,31,75,2,s6Nb9L-4r9MkLPy07ajIeg|QmVXk4htPWORxkwXEuk95A
64,47,10,2,2DpdPBDois-P61R5UYbSMA|6jrTvYwYCpKikK3NuV_nHQ
82,93,87,2,w81De4S6soYOa0YIAV36cg|mieU5pqt_b3qrhkeopZ2Pg
40,2,124,2,YOjherH1QVBgRYgE4ElTJA|WszzxrLi_fqUHCTX608wQg
45,92,33,2,3JdO-L54j8icD53BqV92EA|PTSPOGpwmERLFimf_94w5w
72,117,124,2,ibtPoUXzMdWco4FDWDJWHA|3ruZF8NwSWZH6XoAYl6sBg
1,32,59,2,0Ae7F98kmeA01VJCIdD8vw|YZ0YVMdWUik8ukQp1CILtg
82,90,70,2,YmC9evOHrUIsaxv8YKileA|wzyNEPklNw9agkKV-OHcjw
57,109,94,2,28fFWNVFb5RTflDKECk29Q|VIewPe8UTp8k1bxjrE8WuQ
122,9,17,2,NVlbgZZcFlHk3oKPzklKgg|09AfKEUA2ZxyORvY8CTI4w
63,54,86,2,KIqh9wB8Pb4yOeLWxao3Gg|CbSd2JkJMb4bWRSC_F1CRg
63,90,55,2,5ITd9Bnspp8QteDDXs3ULw|J0axQzhoWD6A_iHoW5Bi_g
36,84,23,2,awWMljjNOFhWF1CqHwjgSg|oFv9-wwifD3u8FFx6fPRYA
87,33,66,2,ml6FoB9Dx3_lPmS8x9OpZw|tZkX-qmF2u8ROXUJKuH88A
66,2,98,2,vvMG0sIw2Yw7iXaE14K46A|q7t8M6-6nn6d7md12_EA1g
88,4,66,2,IXr5oaYWFbDJN7CcdcyQVQ|96wHK5NhBrntjA1VAM4gLA
103,75,62,2,rNPddzp4s_Zgj3nrZcYZaA|lRXlP818rz354pRIQ6m-9A
73,71,113,2,6TPlb2eRasW6R0Fzz6T_JQ|Sgj4oKr4Awbx6274gUjeDQ
89,125,35,2,UyTx6ci7ATsWco_mE4J8Jw|se7kpCIEuyv6KqiJdwCtGQ
103,59,4,2,hs6zue3KGxtX7g7xzFr5yA|2m7aY4LC2Q_sasQxNBgXIw
96,9,97,2,Scu1CQ1D1D33tYGShkYm7g|ZA25yEDYJGww_ZfE68d14g
112,31,86,2,rJuz-Y_80o9jXBRb7B1bQg|oc7_PjsH22_Rm5Jh635AFQ
54,90,59,2,uYMxGBmTVhYwZSma0-FLQg|2-siSeVV2mtLWrbmV1mRXw
62,114,106,2,hm_vd7AoipjSa3i0AFAR5A|RajKQBW6DEVdblVhSO7uiw
98,14,92,2,chktpCblpN5Kd_yskQXreg|HgvOxHGHnEway0hEn4jjtw
99,127,34,2,BnprLJ4Lr33--YjTmgk9Zg|AmbhpZW_Xc_9ngKgDqpbYw
88,1,81,2,S8-g2n69SGelRiOpto2F2Q|8hh3egr8aXuqfV9bJhsBLQ
